Date,Open,High,Low,Close,Adj Close,Volume
2020-02-24,291.70001220703125,297.489990234375,290.739990234375,295.05999755859375,282.55499267578125,230100
2020-02-25,295.67999267578125,297.6099853515625,286.6300048828125,288.05999755859375,275.8516540527344,336100
2020-02-26,288.19000244140625,295.17999267578125,288.19000244140625,289.9200134277344,277.6328430175781,373000
2020-02-27,284.20001220703125,288.17999267578125,278.17999267578125,278.5199890136719,267.3799743652344,295900
2020-02-28,270.2799987792969,274.0299987792969,262.44000244140625,265.989990234375,255.3511505126953,783800
2020-03-02,267.1700134277344,281.70001220703125,264.3399963378906,281.2699890136719,270.01995849609375,506600
2020-03-03,282.29998779296875,285.29998779296875,274.6400146484375,278.8500061035156,267.69677734375,300000
2020-03-04,284.3399963378906,294.30999755859375,282.010009765625,293.8599853515625,282.1064147949219,288000
2020-03-05,288.8599853515625,290.95001220703125,285.55999755859375,288.8500061035156,277.2967834472656,551500
2020-03-06,279.510009765625,283.3800048828125,273.70001220703125,279.0799865722656,267.9175720214844,605400
2020-03-09,257.5,272.17999267578125,249.5399932861328,261.8599853515625,251.38632202148438,712200
2020-03-10,270.80999755859375,270.9599914550781,254.14999389648438,270.6199951171875,259.7960205078125,513400
2020-03-11,264.239990234375,267.1000061035156,248.67999267578125,254.92999267578125,244.7335205078125,489000
2020-03-12,235.1699981689453,249.22999572753906,220.64999389648438,233.4199981689453,224.08387756347656,747900
2020-03-13,244.86000061035156,253.52000427246094,235.0399932861328,253.07000732421875,242.94790649414062,475600
2020-03-16,223.0,247.39999389648438,218.50999450683594,226.1199951171875,217.07582092285156,650500
2020-03-17,230.67999267578125,252.3800048828125,225.99000549316406,246.8000030517578,236.9287109375,636300
2020-03-18,232.5,242.57000732421875,206.9199981689453,219.39999389648438,210.62466430664062,818400
2020-03-19,219.39999389648438,246.94000244140625,215.00999450683594,235.0399932861328,225.63905334472656,443000
2020-03-20,234.14999389648438,239.25,214.6300048828125,217.97999572753906,209.26141357421875,892000
2020-03-23,215.72000122070312,216.92999267578125,195.22000122070312,204.5500030517578,196.36856079101562,621600
2020-03-24,212.3300018310547,233.9499969482422,212.05999755859375,231.36000061035156,222.1062469482422,590300
2020-03-25,229.9600067138672,249.44000244140625,227.33999633789062,232.72999572753906,223.4214630126953,534600
2020-03-26,235.0399932861328,257.55999755859375,229.7100067138672,257.55999755859375,247.25830078125,528800
2020-03-27,249.47999572753906,270.07000732421875,243.9499969482422,254.7100067138672,244.52232360839844,497200
2020-03-30,260.6000061035156,272.3800048828125,259.69000244140625,268.07000732421875,257.3479309082031,518800
2020-03-31,263.8800048828125,269.1099853515625,257.6300048828125,260.67999267578125,250.25350952148438,360800
2020-04-01,248.86000061035156,260.9100036621094,248.86000061035156,255.5399932861328,245.31910705566406,356400
2020-04-02,252.0500030517578,263.0,250.5,262.30999755859375,251.81837463378906,395000
2020-04-03,257.5299987792969,262.489990234375,249.1300048828125,253.11000061035156,242.986328125,310500
2020-04-06,260.4800109863281,269.4100036621094,253.4499969482422,266.8999938964844,256.22479248046875,309200
2020-04-07,269.0899963378906,277.5,263.6600036621094,267.8500061035156,257.1368408203125,341500
2020-04-08,271.0400085449219,272.9100036621094,265.0400085449219,270.9700012207031,260.1319885253906,246200
2020-04-09,274.2699890136719,284.9800109863281,269.8699951171875,279.1600036621094,267.9945068359375,362500
2020-04-13,276.7799987792969,276.7799987792969,266.0199890136719,271.6600036621094,260.7944030761719,295500
2020-04-14,278.67999267578125,283.7900085449219,275.07000732421875,279.1300048828125,267.9656066894531,210800
2020-04-15,274.0,280.4599914550781,270.07000732421875,277.1300048828125,266.0456237792969,224500
2020-04-16,279.2300109863281,283.8399963378906,275.5299987792969,282.42999267578125,271.1335754394531,215200
2020-04-17,287.5,291.05999755859375,280.989990234375,281.1000061035156,269.85675048828125,320000
2020-04-20,278.1499938964844,281.9200134277344,273.3599853515625,276.70001220703125,265.63275146484375,257200
2020-04-21,272.0199890136719,272.8800048828125,265.8900146484375,266.5400085449219,255.87911987304688,230600
2020-04-22,272.17999267578125,273.0400085449219,268.0899963378906,272.4200134277344,261.52398681640625,147100
2020-04-23,271.7200012207031,276.260009765625,270.45001220703125,273.3900146484375,262.4551696777344,173100
2020-04-24,274.45001220703125,276.0400085449219,269.739990234375,274.42999267578125,263.45361328125,263800
2020-04-27,277.6499938964844,287.67999267578125,275.2900085449219,286.07000732421875,274.6280212402344,188400
2020-04-28,289.1300048828125,289.8399963378906,274.3299865722656,275.2200012207031,264.21197509765625,272200
2020-04-29,282.04998779296875,287.0,275.8500061035156,283.4700012207031,272.1319885253906,209500
2020-04-30,280.55999755859375,280.55999755859375,274.0,275.0,264.00079345703125,470500
2020-05-01,272.1099853515625,273.30999755859375,267.92999267578125,269.42999267578125,258.6535949707031,269500
2020-05-04,267.32000732421875,269.5199890136719,264.7300109863281,269.0299987792969,258.26953125,189300
2020-05-05,274.010009765625,276.45001220703125,270.8500061035156,272.7200012207031,261.8118896484375,326100
2020-05-06,274.8299865722656,274.8299865722656,266.2699890136719,266.2699890136719,255.6199951171875,256700
2020-05-07,270.30999755859375,281.2099914550781,268.0899963378906,275.739990234375,264.711181640625,307600
2020-05-08,278.95001220703125,281.1000061035156,275.2799987792969,276.0799865722656,265.0376281738281,217900
2020-05-11,276.3800048828125,287.8699951171875,274.3299865722656,285.6400146484375,274.2152404785156,360700
2020-05-12,286.95001220703125,289.8800048828125,281.2799987792969,281.2799987792969,270.02960205078125,240600
2020-05-13,279.010009765625,284.1600036621094,275.260009765625,279.0899963378906,267.92718505859375,350300
2020-05-14,275.1700134277344,279.5199890136719,272.1000061035156,279.1000061035156,267.93682861328125,237600
2020-05-15,277.7699890136719,282.8699951171875,277.7699890136719,281.05999755859375,269.81842041015625,347800
2020-05-18,286.29998779296875,292.760009765625,285.9599914550781,291.30999755859375,279.658447265625,234100
2020-05-19,290.0,295.55999755859375,287.2900085449219,287.4200134277344,275.924072265625,182600
2020-05-20,292.6499938964844,293.0299987792969,288.9800109863281,290.9100036621094,279.2744140625,165400
2020-05-21,290.3999938964844,293.5299987792969,289.0,290.4100036621094,278.7944641113281,194700
2020-05-22,291.7200012207031,292.3699951171875,287.3299865722656,289.3399963378906,277.7672119140625,99700
2020-05-26,295.0299987792969,297.7099914550781,290.4700012207031,295.55999755859375,283.7384338378906,226600
2020-05-27,299.54998779296875,300.75,295.7099914550781,300.75,288.7207946777344,247600
2020-05-28,304.2699890136719,304.2699890136719,300.4200134277344,303.0,291.6274719238281,267200
2020-05-29,302.54998779296875,307.9700012207031,301.1700134277344,307.510009765625,295.96826171875,574900
2020-06-01,308.2200012207031,308.8699951171875,301.4100036621094,306.489990234375,294.9864807128906,218700
2020-06-02,308.010009765625,309.7699890136719,302.4200134277344,304.9700012207031,293.5235290527344,225500
2020-06-03,309.0199890136719,313.8699951171875,306.5899963378906,313.2900085449219,301.5313415527344,271000
2020-06-04,310.760009765625,314.4599914550781,307.8500061035156,311.17999267578125,299.5005187988281,301600
2020-06-05,315.70001220703125,318.54998779296875,313.7200012207031,317.0,305.1020202636719,210500
2020-06-08,315.54998779296875,316.9100036621094,310.3999938964844,314.7300109863281,302.91717529296875,189400
2020-06-09,309.55999755859375,309.55999755859375,298.17999267578125,304.8999938964844,293.4562072753906,471600
2020-06-10,304.8599853515625,311.8399963378906,303.7699890136719,305.8900146484375,294.40899658203125,253700
2020-06-11,298.5299987792969,298.9599914550781,283.55999755859375,284.20001220703125,273.5331115722656,349500
2020-06-12,291.25,292.6099853515625,280.44000244140625,286.9800109863281,276.2088317871094,250400
2020-06-15,281.5299987792969,294.82000732421875,279.010009765625,294.6000061035156,283.5427551269531,282400
2020-06-16,302.7699890136719,302.8999938964844,293.6199951171875,296.1099853515625,284.99609375,230000
2020-06-17,298.1199951171875,302.010009765625,295.2799987792969,300.1000061035156,288.8363037109375,155300
2020-06-18,298.9100036621094,302.7699890136719,298.69000244140625,301.42999267578125,290.11639404296875,171600
2020-06-19,305.3800048828125,307.8800048828125,301.3800048828125,303.6199951171875,292.2242126464844,356700
2020-06-22,302.8699951171875,310.67999267578125,302.0299987792969,309.1199951171875,297.5177917480469,267500
2020-06-23,313.1600036621094,313.1600036621094,305.6199951171875,306.2099914550781,294.7170104980469,280800
2020-06-24,302.92999267578125,304.9700012207031,295.510009765625,297.2099914550781,286.05487060546875,355100
2020-06-25,319.2300109863281,343.7799987792969,309.6499938964844,342.1600036621094,329.31768798828125,893600
2020-06-26,337.2900085449219,338.0,325.2099914550781,328.6499938964844,316.31475830078125,682000
2020-06-29,330.70001220703125,333.3599853515625,325.1400146484375,326.79998779296875,314.5342102050781,260400
2020-06-30,327.4700012207031,331.239990234375,325.3299865722656,328.4700012207031,316.1415100097656,341000
2020-07-01,330.2300109863281,336.5899963378906,328.3299865722656,333.8900146484375,321.3581848144531,226800
2020-07-02,335.1300048828125,339.6000061035156,335.1300048828125,335.8999938964844,323.292724609375,168000
2020-07-06,339.07000732421875,343.1400146484375,337.9599914550781,338.760009765625,326.0452880859375,227000
2020-07-07,336.0,343.30999755859375,335.20001220703125,341.0199890136719,328.220458984375,213400
2020-07-08,344.4200134277344,350.9200134277344,343.5,349.42999267578125,336.3148498535156,239400
2020-07-09,348.79998779296875,350.75,345.489990234375,347.3699951171875,334.3321533203125,204900
2020-07-10,348.3900146484375,351.9599914550781,344.6000061035156,350.9800109863281,337.8066711425781,191300
2020-07-13,355.0,357.2099914550781,341.2200012207031,342.1400146484375,329.2984619140625,248100
2020-07-14,340.0400085449219,352.04998779296875,339.1600036621094,351.57000732421875,338.37457275390625,198400
2020-07-15,356.0,356.0,349.07000732421875,351.8399963378906,338.6344299316406,176500
2020-07-16,349.7699890136719,352.55999755859375,346.0299987792969,350.04998779296875,336.9115905761719,172100
2020-07-17,352.3299865722656,356.8500061035156,350.0400085449219,353.739990234375,340.4630432128906,154600
2020-07-20,354.95001220703125,356.0899963378906,352.6400146484375,355.25,341.9163818359375,199700
2020-07-21,356.9800109863281,357.5199890136719,352.760009765625,354.6700134277344,341.358154296875,178600
2020-07-22,354.69000244140625,357.8999938964844,351.0,354.510009765625,341.2041931152344,167200
2020-07-23,354.5299987792969,358.7799987792969,348.0,348.1000061035156,335.0347595214844,292500
2020-07-24,347.0199890136719,352.260009765625,345.739990234375,347.94000244140625,334.8807067871094,186900
2020-07-27,347.260009765625,351.6000061035156,347.260009765625,349.3800048828125,336.2667236328125,152100
2020-07-28,348.67999267578125,349.9200134277344,341.9599914550781,342.760009765625,329.89520263671875,194100
2020-07-29,342.1600036621094,350.20001220703125,342.1600036621094,347.3699951171875,334.3321533203125,163300
2020-07-30,342.20001220703125,347.0899963378906,341.0,345.7200012207031,332.7440490722656,161200
2020-07-31,347.6300048828125,347.6300048828125,339.6499938964844,346.29998779296875,333.30224609375,240200
2020-08-03,349.9100036621094,351.5799865722656,347.8900146484375,348.80999755859375,335.718017578125,192400
2020-08-04,346.5400085449219,348.82000732421875,342.7699890136719,347.2900085449219,334.2551574707031,150700
2020-08-05,348.739990234375,352.6300048828125,346.80999755859375,350.05999755859375,336.9212341308594,167600
2020-08-06,350.0,353.82000732421875,347.3999938964844,353.3699951171875,340.1069030761719,124700
2020-08-07,353.2699890136719,358.8299865722656,353.05999755859375,355.82000732421875,342.4649963378906,136400
2020-08-10,354.9800109863281,357.1099853515625,351.17999267578125,356.260009765625,342.88848876953125,147200
2020-08-11,357.6000061035156,360.8800048828125,352.17999267578125,355.760009765625,342.40728759765625,154800
2020-08-12,358.0400085449219,363.17999267578125,358.0400085449219,360.1600036621094,346.64215087890625,128800
2020-08-13,358.6700134277344,360.6099853515625,354.4700012207031,355.9599914550781,342.5997314453125,186700
2020-08-14,356.0,358.6300048828125,351.1000061035156,354.5899963378906,341.28118896484375,134000
2020-08-17,355.70001220703125,359.3500061035156,352.70001220703125,355.5299987792969,342.1858825683594,150200
2020-08-18,356.55999755859375,362.6700134277344,356.55999755859375,360.80999755859375,347.2677307128906,109600
2020-08-19,360.5,363.6400146484375,359.45001220703125,360.9200134277344,347.3735656738281,131500
2020-08-20,358.80999755859375,360.7300109863281,356.04998779296875,356.239990234375,342.8692626953125,99000
2020-08-21,356.0899963378906,358.3599853515625,353.5799865722656,356.1000061035156,342.7344665527344,128700
2020-08-24,359.4700012207031,362.1000061035156,355.54998779296875,357.3699951171875,343.9568176269531,156100
2020-08-25,358.44000244140625,358.44000244140625,355.260009765625,356.0,342.6382751464844,164600
2020-08-26,355.0,359.1400146484375,354.7099914550781,355.9599914550781,342.5997314453125,216200
2020-08-27,358.1000061035156,359.6199951171875,352.8399963378906,353.92999267578125,340.6458740234375,174900
2020-08-28,354.4599914550781,355.8900146484375,351.9100036621094,352.9200134277344,340.4144592285156,123200
2020-08-31,353.0,360.8500061035156,350.1199951171875,350.3999938964844,337.9837341308594,257000
2020-09-01,350.67999267578125,352.1600036621094,350.0,351.0799865722656,338.6396179199219,153900
2020-09-02,352.6499938964844,356.3299865722656,351.1300048828125,354.04998779296875,341.50445556640625,209000
2020-09-03,353.5400085449219,353.7300109863281,337.4700012207031,339.17999267578125,327.16131591796875,230800
2020-09-04,341.0199890136719,341.29998779296875,327.0,332.4700012207031,320.6891784667969,265400
2020-09-08,327.989990234375,328.67999267578125,320.1400146484375,322.6000061035156,311.1688537597656,354100
2020-09-09,327.3800048828125,336.3299865722656,326.1199951171875,332.6700134277344,320.88201904296875,207900
2020-09-10,333.19000244140625,334.1099853515625,323.239990234375,325.04998779296875,313.5319519042969,173100
2020-09-11,326.8900146484375,329.8800048828125,324.9599914550781,327.0400085449219,315.4515075683594,146400
2020-09-14,331.4599914550781,335.69000244140625,329.7300109863281,333.4200134277344,321.60546875,220100
2020-09-15,336.7200012207031,338.30999755859375,334.3399963378906,336.3299865722656,324.4123229980469,104500
2020-09-16,337.1600036621094,342.2900085449219,333.4800109863281,334.1199951171875,322.2806091308594,176100
2020-09-17,329.3699951171875,336.0199890136719,328.8599853515625,333.0400085449219,321.23895263671875,183900
2020-09-18,335.70001220703125,339.6600036621094,333.1300048828125,336.3999938964844,324.4798278808594,684100
2020-09-21,330.3299865722656,338.17999267578125,327.6499938964844,336.8399963378906,324.90423583984375,278200
2020-09-22,337.44000244140625,341.8599853515625,330.8399963378906,338.79998779296875,326.79473876953125,219000
2020-09-23,338.0799865722656,340.6199951171875,328.0400085449219,330.7200012207031,319.00103759765625,227800
2020-09-24,345.0,357.9200134277344,331.239990234375,334.3599853515625,322.5120849609375,409000
2020-09-25,332.6499938964844,332.6499938964844,322.7799987792969,328.3999938964844,316.7633056640625,326900
2020-09-28,331.5,336.7200012207031,331.5,333.2900085449219,321.4800109863281,254800
2020-09-29,332.25,337.5,332.25,333.9599914550781,322.12628173828125,220200
2020-09-30,333.9599914550781,338.70001220703125,331.9700012207031,334.8800048828125,323.013671875,261900
2020-10-01,335.17999267578125,339.17999267578125,326.9599914550781,328.0,316.37750244140625,342500
2020-10-02,323.8599853515625,327.9700012207031,322.510009765625,323.7200012207031,312.24908447265625,357600
2020-10-05,325.92999267578125,328.95001220703125,320.57000732421875,323.1499938964844,311.6993103027344,291400
2020-10-06,324.3800048828125,327.7200012207031,321.1499938964844,321.7699890136719,310.3681640625,274100
2020-10-07,324.17999267578125,326.6199951171875,323.29998779296875,325.3800048828125,313.8502502441406,287100
2020-10-08,326.7900085449219,330.8599853515625,324.7200012207031,328.6000061035156,316.9561767578125,242400
2020-10-09,330.989990234375,332.3500061035156,326.9200134277344,327.4700012207031,315.8663024902344,172700
2020-10-12,328.3800048828125,331.44000244140625,326.7200012207031,329.55999755859375,317.8822021484375,214200
2020-10-13,330.0799865722656,336.6300048828125,329.82000732421875,335.54998779296875,323.6599426269531,309100
2020-10-14,337.3800048828125,338.2200012207031,332.70001220703125,335.239990234375,323.36090087890625,159800
2020-10-15,328.6600036621094,339.42999267578125,328.6600036621094,337.739990234375,325.7723693847656,203300
2020-10-16,340.2900085449219,341.1700134277344,337.45001220703125,339.55999755859375,327.5278625488281,183500
2020-10-19,341.7699890136719,344.44000244140625,333.0400085449219,333.92999267578125,322.0973205566406,176600
2020-10-20,334.2099914550781,338.2799987792969,332.8699951171875,333.29998779296875,321.48974609375,136000
2020-10-21,334.4800109863281,338.44000244140625,332.6000061035156,332.79998779296875,321.0074157714844,129300
2020-10-22,332.82000732421875,335.2900085449219,327.3800048828125,327.9700012207031,316.34857177734375,158700
2020-10-23,327.92999267578125,331.3900146484375,325.7300109863281,328.4800109863281,316.84051513671875,141800
2020-10-26,324.80999755859375,329.4599914550781,318.3999938964844,322.2699890136719,310.85052490234375,236200
2020-10-27,323.2300109863281,326.260009765625,318.79998779296875,318.8999938964844,307.59991455078125,179800
2020-10-28,313.1300048828125,313.8999938964844,308.2200012207031,311.2300109863281,300.2017517089844,211500
2020-10-29,310.260009765625,313.0299987792969,306.010009765625,310.25,299.2564697265625,220700
2020-10-30,307.9100036621094,309.8399963378906,303.1099853515625,306.5,295.63934326171875,297600
2020-11-02,310.69000244140625,315.8699951171875,307.1700134277344,311.17999267578125,300.15350341796875,430000
2020-11-03,313.9800109863281,322.3500061035156,311.7900085449219,319.4800109863281,308.1594543457031,271800
2020-11-04,322.239990234375,333.6300048828125,322.0,327.8800048828125,316.26171875,204400
2020-11-05,332.6099853515625,334.75,330.239990234375,332.9700012207031,321.17138671875,161900
2020-11-06,333.95001220703125,336.760009765625,328.6600036621094,335.8299865722656,323.92999267578125,151500
2020-11-09,345.8699951171875,348.4800109863281,316.32000732421875,316.7099914550781,305.487548828125,333000
2020-11-10,316.3599853515625,324.3399963378906,314.0299987792969,323.1000061035156,311.65106201171875,224700
2020-11-11,326.2699890136719,338.1199951171875,324.9200134277344,335.1499938964844,323.27410888671875,252300
2020-11-12,334.3599853515625,334.57000732421875,323.6499938964844,324.760009765625,313.2523193359375,177900
2020-11-13,326.5899963378906,330.75,324.6400146484375,328.260009765625,316.6282653808594,125500
2020-11-16,329.3699951171875,333.2099914550781,327.4100036621094,329.95001220703125,318.2583923339844,156600
2020-11-17,327.42999267578125,328.3299865722656,321.7900085449219,323.25,311.7957763671875,157400
2020-11-18,323.67999267578125,323.67999267578125,317.0,317.05999755859375,305.82513427734375,173600
2020-11-19,318.0899963378906,321.3699951171875,315.1199951171875,317.9599914550781,306.69329833984375,149300
2020-11-20,319.0899963378906,324.67999267578125,318.4599914550781,321.54998779296875,310.156005859375,187400
2020-11-23,322.0,324.7699890136719,317.69000244140625,318.8800048828125,307.5806884765625,165400
2020-11-24,320.8599853515625,323.6400146484375,318.82000732421875,319.8800048828125,308.545166015625,184400
2020-11-25,319.80999755859375,323.0299987792969,316.9599914550781,322.2799987792969,310.8601989746094,144800
2020-11-27,323.6099853515625,324.8800048828125,321.8800048828125,322.75,312.05908203125,89800
2020-11-30,325.5299987792969,338.57000732421875,325.5299987792969,333.760009765625,322.7043762207031,462500
2020-12-01,336.6400146484375,343.25,334.6199951171875,342.2300109863281,330.8938293457031,378500
2020-12-02,340.6400146484375,342.6000061035156,333.3800048828125,336.1499938964844,325.01519775390625,188100
2020-12-03,335.45001220703125,347.75,334.8599853515625,346.57000732421875,335.090087890625,297600
2020-12-04,348.54998779296875,351.94000244140625,347.8500061035156,351.010009765625,339.3830261230469,195400
2020-12-07,352.57000732421875,353.5799865722656,347.739990234375,351.7099914550781,340.059814453125,174500
2020-12-08,349.1099853515625,354.9800109863281,347.739990234375,348.57000732421875,337.02386474609375,207000
2020-12-09,348.0,350.7300109863281,341.42999267578125,345.760009765625,334.30694580078125,216900
2020-12-10,345.5,349.1000061035156,342.6000061035156,348.69000244140625,337.1398620605469,214300
2020-12-11,345.92999267578125,352.7099914550781,345.4800109863281,351.4700012207031,339.8277893066406,205400
2020-12-14,353.67999267578125,357.69000244140625,344.3900146484375,344.8900146484375,333.46575927734375,188000
2020-12-15,347.8900146484375,349.25,343.1700134277344,347.989990234375,336.4630126953125,214300
2020-12-16,350.1300048828125,350.760009765625,343.05999755859375,345.3800048828125,333.9394836425781,205000
2020-12-17,344.9200134277344,346.239990234375,339.3699951171875,345.2300109863281,333.7944641113281,215500
2020-12-18,348.6000061035156,348.6000061035156,341.69000244140625,347.0299987792969,335.5348205566406,466900
2020-12-21,343.1499938964844,346.5899963378906,330.4599914550781,332.6499938964844,321.63116455078125,358300
2020-12-22,331.010009765625,336.4700012207031,328.29998779296875,331.0,320.0357971191406,238900
2020-12-23,330.7799987792969,335.0,324.510009765625,325.0799865722656,314.3119201660156,213100
2020-12-24,327.2300109863281,329.0299987792969,324.760009765625,327.42999267578125,316.58404541015625,70300
2020-12-28,330.0,332.2699890136719,327.7900085449219,330.0199890136719,319.0882263183594,166800
2020-12-29,332.25,332.8800048828125,326.739990234375,327.3299865722656,316.48736572265625,156000
2020-12-30,329.17999267578125,332.2200012207031,327.1000061035156,328.3800048828125,317.50262451171875,148300
2020-12-31,328.6300048828125,333.4200134277344,327.4100036621094,332.5,321.4861755371094,159900
2021-01-04,332.8699951171875,335.6099853515625,327.239990234375,330.5899963378906,319.639404296875,295400
2021-01-05,329.5,333.5,326.3800048828125,329.5799865722656,318.66290283203125,149400
2021-01-06,328.9700012207031,335.239990234375,326.67999267578125,332.2300109863281,321.2251281738281,250900
2021-01-07,332.17999267578125,336.8500061035156,332.17999267578125,334.3999938964844,323.3232116699219,204900
2021-01-08,334.9800109863281,337.70001220703125,330.489990234375,334.45001220703125,323.37158203125,165900
2021-01-11,332.489990234375,334.4100036621094,330.30999755859375,332.25,321.244384765625,139200
2021-01-12,331.79998779296875,336.45001220703125,331.7099914550781,335.44000244140625,324.3287658691406,183900
2021-01-13,336.05999755859375,336.05999755859375,329.6499938964844,330.989990234375,320.026123046875,144000
2021-01-14,330.7099914550781,331.2799987792969,319.0899963378906,320.6400146484375,310.0190124511719,194700
2021-01-15,318.6600036621094,320.94000244140625,315.8900146484375,318.20001220703125,307.6597900390625,173900
2021-01-19,319.260009765625,320.75,315.7699890136719,319.3500061035156,308.77166748046875,206100
2021-01-20,322.5,328.75,319.7300109863281,327.45001220703125,316.60345458984375,240600
2021-01-21,326.44000244140625,329.2200012207031,324.5,324.7200012207031,313.9638671875,224100
2021-01-22,324.07000732421875,325.5400085449219,320.07000732421875,320.2300109863281,309.6225891113281,193200
2021-01-25,319.5899963378906,321.510009765625,310.1000061035156,317.5199890136719,307.0023193359375,256200
2021-01-26,318.19000244140625,318.19000244140625,311.6499938964844,311.8999938964844,301.5685119628906,235800
2021-01-27,309.9599914550781,314.29998779296875,306.8299865722656,312.69000244140625,302.3323669433594,348000
2021-01-28,315.239990234375,319.4200134277344,307.69000244140625,308.7900085449219,298.5615234375,239600
2021-01-29,307.5299987792969,309.6600036621094,301.0899963378906,302.3399963378906,292.3251037597656,525400
2021-02-01,305.44000244140625,313.1300048828125,305.44000244140625,312.260009765625,301.9165954589844,199700
2021-02-02,314.45001220703125,318.260009765625,312.6600036621094,317.70001220703125,307.1764221191406,232100
2021-02-03,315.7200012207031,318.92999267578125,313.6400146484375,315.3500061035156,304.9042053222656,142500
2021-02-04,313.7699890136719,316.3500061035156,312.94000244140625,315.8399963378906,305.37799072265625,198200
2021-02-05,318.32000732421875,319.3900146484375,316.0400085449219,317.9700012207031,307.43743896484375,160600
2021-02-08,320.9200134277344,322.5199890136719,319.0,320.95001220703125,310.3187561035156,124000
2021-02-09,321.20001220703125,323.69000244140625,312.6700134277344,313.6000061035156,303.2121887207031,208100
2021-02-10,316.0,318.69000244140625,309.1300048828125,309.4100036621094,299.1609802246094,165500
2021-02-11,311.92999267578125,317.4599914550781,309.5199890136719,317.1400146484375,306.63494873046875,225400
2021-02-12,316.1400146484375,320.3500061035156,313.8500061035156,316.0,305.53271484375,115600
2021-02-16,316.5400085449219,319.9700012207031,311.57000732421875,312.6000061035156,302.2453308105469,139700
2021-02-17,310.79998779296875,316.3299865722656,310.79998779296875,315.0400085449219,304.6044921875,174900
2021-02-18,314.1199951171875,321.5400085449219,313.4100036621094,318.5,307.94989013671875,134700
2021-02-19,319.9200134277344,320.2799987792969,313.20001220703125,313.67999267578125,303.2895202636719,188800
2021-02-22,310.82000732421875,310.82000732421875,303.0299987792969,303.8699951171875,293.80450439453125,195400
2021-02-23,304.17999267578125,305.3900146484375,300.8999938964844,302.7900085449219,292.7602844238281,210700
2021-02-24,301.8800048828125,302.7900085449219,295.5199890136719,300.94000244140625,290.9715270996094,272800
2021-02-25,298.94000244140625,302.07000732421875,294.2099914550781,294.3500061035156,285.3298645019531,208700
2021-02-26,296.80999755859375,306.0199890136719,295.1600036621094,303.9100036621094,294.596923828125,390800
2021-03-01,305.8999938964844,312.5799865722656,303.6700134277344,311.17999267578125,301.6441650390625,237400
2021-03-02,312.0,312.19000244140625,306.2900085449219,310.9200134277344,301.3921203613281,244000
2021-03-03,309.239990234375,311.3299865722656,306.510009765625,308.8699951171875,299.40496826171875,252100
2021-03-04,309.5199890136719,314.1499938964844,302.9200134277344,305.0899963378906,295.74078369140625,231100
2021-03-05,307.0299987792969,314.6499938964844,303.1400146484375,314.25,304.62005615234375,246400
2021-03-08,315.25,319.7900085449219,308.989990234375,315.8999938964844,306.2195129394531,235900
2021-03-09,317.9200134277344,322.2799987792969,311.0799865722656,312.489990234375,302.9140625,300700
2021-03-10,316.6300048828125,316.9200134277344,310.7699890136719,312.2900085449219,302.72015380859375,218200
2021-03-11,312.44000244140625,316.0400085449219,310.5799865722656,312.739990234375,303.1563415527344,246500
2021-03-12,312.4100036621094,313.70001220703125,307.6099853515625,310.8999938964844,301.3727722167969,342200
2021-03-15,313.6300048828125,319.239990234375,312.3399963378906,318.5199890136719,308.7591552734375,240300
2021-03-16,320.2200012207031,324.20001220703125,316.6099853515625,317.760009765625,308.02252197265625,197700
2021-03-17,317.9700012207031,320.1199951171875,310.6400146484375,316.29998779296875,306.6073303222656,188800
2021-03-18,312.70001220703125,315.7099914550781,308.510009765625,310.1000061035156,300.5972595214844,271200
2021-03-19,311.20001220703125,317.4599914550781,309.2900085449219,311.44000244140625,301.8962097167969,603300
2021-03-22,311.0,315.07000732421875,309.9100036621094,314.3800048828125,304.74609375,255300
2021-03-23,314.4200134277344,323.8599853515625,314.30999755859375,320.3999938964844,310.5815734863281,262100
2021-03-24,321.0,324.92999267578125,317.7699890136719,321.3500061035156,311.5025329589844,257600
2021-03-25,321.44000244140625,321.8699951171875,317.8800048828125,321.1700134277344,311.3280029296875,194700
2021-03-26,322.6099853515625,326.1000061035156,318.9700012207031,325.6199951171875,315.6416320800781,170300
2021-03-29,326.8900146484375,329.1099853515625,321.9800109863281,323.95001220703125,314.0228271484375,301900
2021-03-30,314.489990234375,318.79998779296875,304.07000732421875,311.3399963378906,301.79925537109375,408800
2021-03-31,309.7200012207031,316.19000244140625,308.5899963378906,308.5899963378906,299.133544921875,367500
2021-04-01,311.05999755859375,319.4599914550781,310.2900085449219,317.010009765625,307.2955017089844,279300
2021-04-05,319.1600036621094,322.1700134277344,315.94000244140625,320.54998779296875,310.7269592285156,253600
2021-04-06,321.54998779296875,322.79998779296875,317.5,318.17999267578125,308.4296569824219,216000
2021-04-07,317.7200012207031,318.19000244140625,308.7200012207031,309.3599853515625,299.8799133300781,247900
2021-04-08,310.010009765625,314.42999267578125,308.5199890136719,310.1400146484375,300.6360778808594,339600
2021-04-09,310.4599914550781,312.05999755859375,306.8599853515625,309.1300048828125,299.6570129394531,212100
2021-04-12,308.17999267578125,312.510009765625,308.1499938964844,311.260009765625,301.72174072265625,212800
2021-04-13,311.6700134277344,314.1199951171875,310.54998779296875,311.3999938964844,301.8573913574219,237700
2021-04-14,311.5,313.2699890136719,308.6700134277344,309.260009765625,299.7829895019531,308200
